IP:PORT, LOSS, DELAY
188.114.98.55:987,100.00%,1000 ms
188.114.98.54:8742,100.00%,1000 ms
162.159.193.184:2408,100.00%,1000 ms
162.159.193.16:8854,100.00%,1000 ms
162.159.193.15:8854,100.00%,1000 ms
162.159.193.7:894,100.00%,1000 ms
162.159.193.12:8854,100.00%,1000 ms
162.159.193.11:894,100.00%,1000 ms
162.159.193.12:894,100.00%,1000 ms
162.159.193.11:8854,100.00%,1000 ms
162.159.193.5:8854,100.00%,1000 ms
162.159.193.10:8854,100.00%,1000 ms
162.159.193.8:8854,100.00%,1000 ms
162.159.193.9:8854,100.00%,1000 ms
162.159.193.4:894,100.00%,1000 ms
162.159.193.9:894,100.00%,1000 ms
162.159.193.8:894,100.00%,1000 ms
162.159.193.10:894,100.00%,1000 ms
162.159.193.187:7156,100.00%,1000 ms
162.159.193.6:8854,100.00%,1000 ms
162.159.193.13:894,100.00%,1000 ms
162.159.193.187:2408,100.00%,1000 ms
162.159.193.186:2408,100.00%,1000 ms
188.114.98.49:8742,100.00%,1000 ms
162.159.193.185:7156,100.00%,1000 ms
188.114.98.50:987,100.00%,1000 ms
162.159.193.5:894,100.00%,1000 ms
162.159.193.6:894,100.00%,1000 ms
162.159.193.186:7156,100.00%,1000 ms
162.159.193.188:2408,100.00%,1000 ms
162.159.193.188:7156,100.00%,1000 ms
162.159.193.189:2408,100.00%,1000 ms
162.159.193.189:7156,100.00%,1000 ms
162.159.193.190:7156,100.00%,1000 ms
162.159.193.190:2408,100.00%,1000 ms
162.159.193.192:908,100.00%,1000 ms
162.159.193.4:8854,100.00%,1000 ms
162.159.193.7:8854,100.00%,1000 ms
162.159.193.0:8854,100.00%,1000 ms
162.159.193.3:8854,100.00%,1000 ms
162.159.193.2:894,100.00%,1000 ms
162.159.192.255:8854,100.00%,1000 ms
162.159.193.2:8854,100.00%,1000 ms
162.159.193.1:894,100.00%,1000 ms
162.159.193.3:894,100.00%,1000 ms
162.159.193.1:8854,100.00%,1000 ms
162.159.193.0:894,100.00%,1000 ms
162.159.192.255:894,100.00%,1000 ms
162.159.193.192:8742,100.00%,1000 ms
162.159.193.191:2408,100.00%,1000 ms
162.159.193.191:7156,100.00%,1000 ms
162.159.193.193:8742,100.00%,1000 ms
162.159.193.194:8742,100.00%,1000 ms
162.159.193.193:908,100.00%,1000 ms
162.159.193.194:908,100.00%,1000 ms
162.159.193.195:8742,100.00%,1000 ms
162.159.193.195:908,100.00%,1000 ms
162.159.193.196:3581,100.00%,1000 ms
188.114.98.45:987,100.00%,1000 ms
188.114.98.44:8742,100.00%,1000 ms
162.159.193.196:1180,100.00%,1000 ms
162.159.193.197:3581,100.00%,1000 ms
162.159.193.197:1180,100.00%,1000 ms
162.159.193.198:3581,100.00%,1000 ms
162.159.193.198:1180,100.00%,1000 ms
162.159.193.199:3581,100.00%,1000 ms
162.159.193.200:878,100.00%,1000 ms
162.159.193.201:1070,100.00%,1000 ms
188.114.98.40:945,100.00%,1000 ms
188.114.98.39:4233,100.00%,1000 ms
162.159.193.201:878,100.00%,1000 ms
188.114.98.39:945,100.00%,1000 ms
188.114.98.38:4233,100.00%,1000 ms
188.114.98.34:945,100.00%,1000 ms
188.114.98.33:4233,100.00%,1000 ms
162.159.192.31:1018,100.00%,1000 ms
162.159.193.199:1180,100.00%,1000 ms
162.159.192.0:3138,100.00%,1000 ms
162.159.193.202:1070,100.00%,1000 ms
162.159.193.203:1070,100.00%,1000 ms
162.159.193.203:878,100.00%,1000 ms
162.159.193.202:878,100.00%,1000 ms
162.159.193.200:1070,100.00%,1000 ms
162.159.193.206:878,100.00%,1000 ms
188.114.98.29:945,100.00%,1000 ms
188.114.98.27:4233,100.00%,1000 ms
162.159.193.207:878,100.00%,1000 ms
162.159.193.211:878,100.00%,1000 ms
162.159.193.205:1070,100.00%,1000 ms
188.114.98.22:945,100.00%,1000 ms
188.114.98.20:4233,100.00%,1000 ms
188.114.98.17:4233,100.00%,1000 ms
188.114.98.18:945,100.00%,1000 ms
188.114.98.21:4233,100.00%,1000 ms
188.114.98.21:945,100.00%,1000 ms
188.114.98.14:4233,100.00%,1000 ms
188.114.98.15:945,100.00%,1000 ms
162.159.193.207:1070,100.00%,1000 ms
162.159.193.210:1070,100.00%,1000 ms
162.159.193.209:878,100.00%,1000 ms
162.159.193.205:878,100.00%,1000 ms
162.159.193.212:878,100.00%,1000 ms
162.159.193.206:1070,100.00%,1000 ms
162.159.193.212:1070,100.00%,1000 ms
162.159.193.208:1070,100.00%,1000 ms
162.159.193.210:878,100.00%,1000 ms
162.159.193.211:1070,100.00%,1000 ms
162.159.193.209:1070,100.00%,1000 ms
162.159.193.204:878,100.00%,1000 ms
162.159.193.213:1070,100.00%,1000 ms
162.159.193.204:1070,100.00%,1000 ms
162.159.193.214:1070,100.00%,1000 ms
162.159.193.215:1070,100.00%,1000 ms
162.159.193.214:878,100.00%,1000 ms
162.159.193.217:1070,100.00%,1000 ms
188.114.98.6:945,100.00%,1000 ms
188.114.98.5:945,100.00%,1000 ms
188.114.98.0:4233,100.00%,1000 ms
188.114.98.1:945,100.00%,1000 ms
188.114.98.0:945,100.00%,1000 ms
188.114.97.255:4233,100.00%,1000 ms
162.159.193.217:878,100.00%,1000 ms
162.159.193.215:878,100.00%,1000 ms
162.159.193.213:878,100.00%,1000 ms
162.159.193.216:1070,100.00%,1000 ms
162.159.193.216:878,100.00%,1000 ms
162.159.193.219:878,100.00%,1000 ms
162.159.193.218:1070,100.00%,1000 ms
162.159.193.219:1070,100.00%,1000 ms
162.159.193.218:878,100.00%,1000 ms
162.159.193.220:1070,100.00%,1000 ms
162.159.193.221:1070,100.00%,1000 ms
162.159.193.220:878,100.00%,1000 ms
162.159.193.230:1070,100.00%,1000 ms
162.159.193.226:1070,100.00%,1000 ms
162.159.193.228:878,100.00%,1000 ms
162.159.193.226:878,100.00%,1000 ms
162.159.193.225:878,100.00%,1000 ms
162.159.193.221:878,100.00%,1000 ms
162.159.193.231:878,100.00%,1000 ms
162.159.193.227:1070,100.00%,1000 ms
162.159.193.227:878,100.00%,1000 ms
162.159.193.224:1070,100.00%,1000 ms
162.159.193.231:1070,100.00%,1000 ms
162.159.193.223:1070,100.00%,1000 ms
162.159.193.228:1070,100.00%,1000 ms
162.159.193.232:1070,100.00%,1000 ms
162.159.193.230:878,100.00%,1000 ms
162.159.193.224:878,100.00%,1000 ms
162.159.193.225:1070,100.00%,1000 ms
162.159.193.222:1070,100.00%,1000 ms
162.159.193.229:1070,100.00%,1000 ms
162.159.193.222:878,100.00%,1000 ms
162.159.193.223:878,100.00%,1000 ms
162.159.193.229:878,100.00%,1000 ms
162.159.193.233:1070,100.00%,1000 ms
162.159.193.233:878,100.00%,1000 ms
162.159.193.232:878,100.00%,1000 ms
162.159.193.234:1070,100.00%,1000 ms
162.159.193.234:878,100.00%,1000 ms
162.159.193.235:878,100.00%,1000 ms
162.159.193.235:1070,100.00%,1000 ms
162.159.193.236:1070,100.00%,1000 ms
162.159.193.237:878,100.00%,1000 ms
162.159.193.237:1070,100.00%,1000 ms
162.159.193.236:878,100.00%,1000 ms
162.159.193.238:878,100.00%,1000 ms
162.159.193.238:1070,100.00%,1000 ms
162.159.193.239:878,100.00%,1000 ms
162.159.193.239:1070,100.00%,1000 ms
162.159.193.240:1070,100.00%,1000 ms
162.159.193.240:878,100.00%,1000 ms
162.159.193.242:5279,100.00%,1000 ms
162.159.193.241:1070,100.00%,1000 ms
162.159.193.241:878,100.00%,1000 ms
162.159.193.242:945,100.00%,1000 ms
162.159.193.244:945,100.00%,1000 ms
162.159.193.243:5279,100.00%,1000 ms
162.159.193.243:945,100.00%,1000 ms
162.159.193.244:5279,100.00%,1000 ms
162.159.193.245:945,100.00%,1000 ms
162.159.193.245:5279,100.00%,1000 ms
162.159.193.246:945,100.00%,1000 ms
162.159.193.246:5279,100.00%,1000 ms
162.159.193.247:5279,100.00%,1000 ms
162.159.193.247:945,100.00%,1000 ms
162.159.193.248:945,100.00%,1000 ms
162.159.193.248:5279,100.00%,1000 ms
162.159.193.250:880,100.00%,1000 ms
162.159.193.252:880,100.00%,1000 ms
162.159.193.251:2506,100.00%,1000 ms
162.159.193.250:2506,100.00%,1000 ms
162.159.193.249:5279,100.00%,1000 ms
162.159.193.253:880,100.00%,1000 ms
162.159.193.249:945,100.00%,1000 ms
162.159.193.252:2506,100.00%,1000 ms
162.159.193.251:880,100.00%,1000 ms
162.159.193.253:2506,100.00%,1000 ms
162.159.193.255:2506,100.00%,1000 ms
162.159.193.254:2506,100.00%,1000 ms
162.159.193.254:880,100.00%,1000 ms
162.159.193.255:880,100.00%,1000 ms
188.114.96.139:4233,100.00%,1000 ms
162.159.195.255:3854,100.00%,1000 ms
162.159.195.255:4198,100.00%,1000 ms
188.114.99.255:8886,100.00%,1000 ms
188.114.99.255:1701,100.00%,1000 ms
